datetime,open,high,low,close
2026-04-30 18:30:00,1.88982,1.89001,1.8890099999999999,1.88914
2026-04-30 18:45:00,1.88914,1.89043,1.8891200000000001,1.89038
2026-04-30 19:00:00,1.89036,1.89106,1.8895499999999998,1.89078
2026-04-30 19:15:00,1.89079,1.89142,1.89055,1.89123
2026-04-30 19:30:00,1.89121,1.89134,1.89011,1.89052
2026-04-30 19:45:00,1.8904999999999998,1.89072,1.8900700000000001,1.89044
2026-04-30 20:00:00,1.89043,1.8909099999999999,1.8902700000000001,1.89055
2026-04-30 20:15:00,1.89056,1.89078,1.89017,1.89047
2026-04-30 20:30:00,1.8904800000000002,1.89049,1.88998,1.8901
2026-04-30 20:45:00,1.89009,1.89072,1.88998,1.89039
2026-04-30 21:00:00,1.8904,1.89042,1.88961,1.88981
2026-04-30 21:15:00,1.88981,1.89024,1.8896600000000001,1.88984
2026-04-30 21:30:00,1.88983,1.89011,1.88945,1.88975
2026-04-30 21:45:00,1.8897599999999999,1.88978,1.88932,1.8895
2026-04-30 22:00:00,1.88948,1.8900700000000001,1.88938,1.8900299999999999
2026-04-30 22:15:00,1.8900299999999999,1.89015,1.88956,1.88993
2026-04-30 22:30:00,1.88992,1.89019,1.88972,1.88999
2026-04-30 22:45:00,1.88999,1.89028,1.88985,1.89015
2026-04-30 23:00:00,1.89021,1.89026,1.88979,1.89025
2026-04-30 23:15:00,1.89024,1.89025,1.8898000000000001,1.88986
2026-04-30 23:30:00,1.88985,1.89009,1.88899,1.8893
2026-04-30 23:45:00,1.88929,1.88961,1.8885100000000001,1.8886500000000002
2026-05-01 00:00:00,1.88866,1.8898700000000002,1.88866,1.88943
2026-05-01 00:15:00,1.88906,1.88947,1.88877,1.8891900000000001
2026-05-01 00:30:00,1.8892,1.88941,1.8891900000000001,1.88936
2026-05-01 00:45:00,1.88936,1.8896,1.88889,1.88907
2026-05-01 01:00:00,1.88907,1.8898000000000001,1.8889,1.88945
2026-05-01 01:15:00,1.88941,1.88949,1.8892600000000002,1.8892600000000002
2026-05-01 01:30:00,1.88923,1.8898700000000002,1.88922,1.88963
2026-05-01 01:45:00,1.88959,1.88975,1.8893499999999999,1.88944
2026-05-01 02:00:00,1.8894,1.88963,1.8889399999999998,1.8889399999999998
2026-05-01 02:15:00,1.88895,1.8892,1.88891,1.88902
2026-05-01 02:30:00,1.88902,1.88902,1.8883299999999998,1.88848
2026-05-01 02:45:00,1.8885399999999999,1.88911,1.8881700000000001,1.88903
2026-05-01 03:00:00,1.88902,1.8897599999999999,1.88864,1.88944
2026-05-01 03:15:00,1.88943,1.88975,1.88909,1.8893499999999999
2026-05-01 03:30:00,1.8893499999999999,1.89024,1.8892799999999998,1.88938
2026-05-01 03:45:00,1.88937,1.8896600000000001,1.88883,1.8891499999999999
2026-05-01 04:00:00,1.8891499999999999,1.88995,1.8891200000000001,1.8892600000000002
2026-05-01 04:15:00,1.88925,1.8899,1.8892,1.88957
2026-05-01 04:30:00,1.88957,1.88971,1.88916,1.88951
2026-05-01 04:45:00,1.8895,1.88958,1.88887,1.88927
2026-05-01 05:00:00,1.8892600000000002,1.8896899999999999,1.88873,1.8891200000000001
2026-05-01 05:15:00,1.88911,1.88954,1.8890500000000001,1.88933
2026-05-01 05:30:00,1.88933,1.89006,1.8892600000000002,1.88978
2026-05-01 05:45:00,1.88978,1.89025,1.8897,1.88982
2026-05-01 06:00:00,1.88983,1.89019,1.8897300000000001,1.89006
2026-05-01 06:15:00,1.89005,1.8901599999999998,1.88961,1.88968
2026-05-01 06:30:00,1.88968,1.89018,1.8895499999999998,1.89006
2026-05-01 06:45:00,1.89006,1.89055,1.8900000000000001,1.8902999999999999
2026-05-01 07:00:00,1.89029,1.89112,1.89024,1.89096
2026-05-01 07:15:00,1.89096,1.89117,1.8906800000000001,1.8907699999999998
2026-05-01 07:30:00,1.89076,1.8910900000000002,1.8904999999999998,1.8908399999999999
2026-05-01 07:45:00,1.8908399999999999,1.8909099999999999,1.8906399999999999,1.89083
2026-05-01 08:00:00,1.89087,1.8908800000000001,1.89017,1.8902
2026-05-01 08:15:00,1.89019,1.89074,1.88985,1.88986
2026-05-01 08:30:00,1.88985,1.89017,1.88951,1.88959
2026-05-01 08:45:00,1.88957,1.89032,1.8895300000000002,1.89015
2026-05-01 09:00:00,1.89012,1.89033,1.88933,1.88979
2026-05-01 09:15:00,1.88979,1.8904,1.88956,1.8904
2026-05-01 09:30:00,1.8903699999999999,1.8919000000000001,1.89019,1.89133
2026-05-01 09:45:00,1.89134,1.89227,1.89117,1.89151
2026-05-01 10:00:00,1.8915,1.89181,1.8900700000000001,1.89015
2026-05-01 10:15:00,1.89017,1.89049,1.88934,1.88968
2026-05-01 10:30:00,1.88968,1.8903400000000001,1.88945,1.89029
2026-05-01 10:45:00,1.89029,1.89094,1.89021,1.89073
2026-05-01 11:00:00,1.8907,1.89131,1.89052,1.89127
2026-05-01 11:15:00,1.89128,1.89139,1.89065,1.89066
2026-05-01 11:30:00,1.8906800000000001,1.89123,1.8904999999999998,1.89104
2026-05-01 11:45:00,1.89104,1.89175,1.8910200000000001,1.89128
2026-05-01 12:00:00,1.8912900000000001,1.89171,1.89093,1.89147
2026-05-01 12:15:00,1.89148,1.89175,1.89117,1.89126
2026-05-01 12:30:00,1.89127,1.89208,1.89115,1.89155
2026-05-01 12:45:00,1.89154,1.89212,1.89131,1.89177
2026-05-01 13:00:00,1.89177,1.89269,1.89154,1.8926699999999999
2026-05-01 13:15:00,1.89263,1.89288,1.89219,1.89266
2026-05-01 13:30:00,1.8926699999999999,1.8926699999999999,1.89209,1.89229
2026-05-01 13:45:00,1.8923,1.89248,1.89207,1.89227
2026-05-01 14:00:00,1.89228,1.8929399999999998,1.89189,1.89228
2026-05-01 14:15:00,1.89227,1.8924400000000001,1.89139,1.89196
2026-05-01 14:30:00,1.8919700000000002,1.89207,1.89164,1.89185
2026-05-01 14:45:00,1.8918300000000001,1.8925999999999998,1.89141,1.89253
2026-05-01 15:00:00,1.89257,1.89298,1.89198,1.8925
2026-05-01 15:15:00,1.8925100000000001,1.89334,1.89229,1.89268
2026-05-01 15:30:00,1.89266,1.89348,1.8925100000000001,1.89256
2026-05-01 15:45:00,1.8925800000000002,1.89268,1.8920599999999999,1.89236
2026-05-01 16:00:00,1.89237,1.8927100000000001,1.89157,1.89192
2026-05-01 16:15:00,1.89194,1.8920400000000002,1.8910900000000002,1.8911799999999999
2026-05-01 16:30:00,1.8911799999999999,1.89124,1.89043,1.8904800000000002
2026-05-01 16:45:00,1.89049,1.89169,1.89031,1.89062
2026-05-01 17:00:00,1.8906800000000001,1.8908800000000001,1.8892799999999998,1.88963
2026-05-01 17:15:00,1.88965,1.89013,1.8892,1.8895300000000002
2026-05-01 17:30:00,1.88957,1.89052,1.88896,1.88911
2026-05-01 17:45:00,1.8891,1.88918,1.88685,1.88773
2026-05-01 18:00:00,1.8877199999999998,1.8882400000000001,1.8872499999999999,1.8874300000000002
2026-05-01 18:15:00,1.88742,1.88765,1.88653,1.88687
2026-05-01 18:30:00,1.88687,1.8875199999999999,1.88665,1.88681
2026-05-01 18:45:00,1.88681,1.8875,1.88619,1.88689
2026-05-01 19:00:00,1.8869,1.8872499999999999,1.88651,1.8868399999999999
2026-05-01 19:15:00,1.88686,1.88707,1.88612,1.8862299999999999
2026-05-01 19:30:00,1.8862100000000002,1.88652,1.8855,1.88602
2026-05-01 19:45:00,1.88602,1.8862299999999999,1.88558,1.88571
2026-05-01 20:00:00,1.8857300000000001,1.88575,1.88497,1.885
2026-05-01 20:15:00,1.8849900000000002,1.8858000000000001,1.88459,1.88527
2026-05-01 20:30:00,1.8852600000000002,1.88538,1.8849,1.88516
2026-05-01 20:45:00,1.88517,1.8854600000000001,1.8849200000000002,1.8852600000000002
2026-05-01 21:00:00,1.8852799999999998,1.88572,1.88506,1.88536
2026-05-01 21:15:00,1.8853499999999999,1.88548,1.88414,1.88428
2026-05-01 21:30:00,1.8843,1.88504,1.88423,1.88471
2026-05-01 21:45:00,1.88472,1.88482,1.88388,1.88396
2026-05-01 22:00:00,1.88398,1.88428,1.88369,1.8841999999999999
2026-05-01 22:15:00,1.88421,1.88423,1.88369,1.88375
2026-05-01 22:30:00,1.88373,1.8840400000000002,1.88367,1.8839299999999999
2026-05-01 22:45:00,1.88398,1.88409,1.88368,1.8838599999999999
2026-05-01 23:00:00,1.88385,1.88391,1.88369,1.88384
2026-05-01 23:15:00,1.88384,1.88409,1.8835600000000001,1.88401
2026-05-01 23:30:00,1.88402,1.8846,1.88402,1.88432
2026-05-01 23:45:00,1.8843299999999998,1.88552,1.88349,1.88442
